"lex_1";"lex_2";"w1w2";"w1";"w2";"dice";"loglikelihood";"mi3";"tscore";"agr"
"обязанность";"сопрячь";"28";"30622";"2400";"7.620422405743372";"224.71535776572256";"11.664215003422497";"5.255841839791455";"7.8297681474812"
"обязанность";"взять";"219";"30622";"236389";"7.587173775340822";"681.0558868223407";"13.244806646553835";"13.542723178647305";"13.39293657003521"
"обязанность";"отправлять";"33";"30622";"10518";"7.564918578819477";"179.0946066155795";"10.679504819483073";"5.600604967161084";"7.7338016356005435"
"обязанность";"наблюдать";"61";"30622";"45883";"7.558909667577343";"230.39217384873697";"11.049597124678634";"7.348352263786433";"9.010900734391669"
"обязанность";"составлять";"74";"30622";"63731";"7.542413926970532";"260.736651599668";"11.300594389462958";"8.019828507428835";"9.519917491003028"
"обязанность";"приступать";"28";"30622";"5089";"7.542137647178339";"182.8739256250596";"10.912602393169701";"5.215886904913894";"7.544461539504716"
"обязанность";"поддерживать";"46";"30622";"28248";"7.538701675026733";"191.39587854692587";"10.687971741091983";"6.454863067456743";"8.305985435672037"
"обязанность";"сознать";"28";"30622";"6253";"7.510062597093028";"171.49315253221334";"10.706622392191235";"5.198591425480097";"7.460519778400066"
"обязанность";"указать";"59";"30622";"47107";"7.509700927369826";"216.21836647526953";"10.923260932030885";"7.198955878317191";"8.867698320141267"
"обязанность";"помогать";"55";"30622";"43565";"7.48613615414297";"202.375005009192";"10.790815690264948";"6.954333528104723";"8.66273232591242"
"обязанность";"требовать";"84";"30622";"83950";"7.475005254091187";"272.8041446949355";"11.405299223257176";"8.44497364258227";"9.814145471011264"
"обязанность";"выпасть";"30";"30622";"10559";"7.4686122983023315";"157.00619812739356";"10.389683778412873";"5.325652939183837";"7.438538159591248"
